"9357","20170108","2017","1","8","2","2022-02-02 06:01:24.661445","2022-02-02 06:01:24.661455","2017-01-08","2","2017-01-08 00:00:00.000000"
"9358","20170109","2017","1","9","6","2022-02-02 06:01:24.664017","2022-02-02 06:01:24.664050","2017-01-09","2","2017-01-09 00:00:00.000000"
"9359","20171011","2017","10","11","11","2022-02-02 06:01:24.666535","2022-02-02 06:01:24.666547","2017-10-11","2","2017-10-11 00:00:00.000000"
"9360","20171012","2017","10","12","1","2022-02-02 06:01:24.668529","2022-02-02 06:01:24.668539","2017-10-12","2","2017-10-12 00:00:00.000000"
"9361","20171015","2017","10","15","3","2022-02-02 06:01:24.670163","2022-02-02 06:01:24.670171","2017-10-15","2","2017-10-15 00:00:00.000000"
"9362","20171017","2017","10","17","1","2022-02-02 06:01:24.672072","2022-02-02 06:01:24.672080","2017-10-17","2","2017-10-17 00:00:00.000000"
"9363","20171018","2017","10","18","11","2022-02-02 06:01:24.673651","2022-02-02 06:01:24.673660","2017-10-18","2","2017-10-18 00:00:00.000000"
"9364","20171019","2017","10","19","14","2022-02-02 06:01:24.675192","2022-02-02 06:01:24.675201","2017-10-19","2","2017-10-19 00:00:00.000000"
"9365","20171002","2017","10","2","2","2022-02-02 06:01:24.676844","2022-02-02 06:01:24.676852","2017-10-02","2","2017-10-02 00:00:00.000000"
"9366","20171023","2017","10","23","2","2022-02-02 06:01:24.678575","2022-02-02 06:01:24.678589","2017-10-23","2","2017-10-23 00:00:00.000000"
"9367","20171024","2017","10","24","9","2022-02-02 06:01:24.681257","2022-02-02 06:01:24.681273","2017-10-24","2","2017-10-24 00:00:00.000000"
"9368","20171025","2017","10","25","2","2022-02-02 06:01:24.683063","2022-02-02 06:01:24.683074","2017-10-25","2","2017-10-25 00:00:00.000000"
"9369","20171026","2017","10","26","7","2022-02-02 06:01:24.684685","2022-02-02 06:01:24.684694","2017-10-26","2","2017-10-26 00:00:00.000000"
"9370","20171029","2017","10","29","5","2022-02-02 06:01:24.686355","2022-02-02 06:01:24.686364","2017-10-29","2","2017-10-29 00:00:00.000000"
"9371","20171003","2017","10","3","1","2022-02-02 06:01:24.688212","2022-02-02 06:01:24.688221","2017-10-03","2","2017-10-03 00:00:00.000000"
"9372","20171030","2017","10","30","22","2022-02-02 06:01:24.689759","2022-02-02 06:01:24.689767","2017-10-30","2","2017-10-30 00:00:00.000000"
"9373","20171031","2017","10","31","11","2022-02-02 06:01:24.691328","2022-02-02 06:01:24.691337","2017-10-31","2","2017-10-31 00:00:00.000000"
"9374","20171005","2017","10","5","3","2022-02-02 06:01:24.692935","2022-02-02 06:01:24.692944","2017-10-05","2","2017-10-05 00:00:00.000000"
"9375","20171101","2017","11","1","7","2022-02-02 06:01:24.695298","2022-02-02 06:01:24.695309","2017-11-01","2","2017-11-01 00:00:00.000000"
"9376","20171110","2017","11","10","3","2022-02-02 06:01:24.696974","2022-02-02 06:01:24.696983","2017-11-10","2","2017-11-10 00:00:00.000000"
"9377","20171111","2017","11","11","9","2022-02-02 06:01:24.698544","2022-02-02 06:01:24.698552","2017-11-11","2","2017-11-11 00:00:00.000000"
"9378","20171113","2017","11","13","8","2022-02-02 06:01:24.700113","2022-02-02 06:01:24.700121","2017-11-13","2","2017-11-13 00:00:00.000000"
"9379","20171114","2017","11","14","9","2022-02-02 06:01:24.701730","2022-02-02 06:01:24.701739","2017-11-14","2","2017-11-14 00:00:00.000000"
"9380","20171115","2017","11","15","17","2022-02-02 06:01:24.703365","2022-02-02 06:01:24.703373","2017-11-15","2","2017-11-15 00:00:00.000000"
"9381","20171116","2017","11","16","7","2022-02-02 06:01:24.704958","2022-02-02 06:01:24.704967","2017-11-16","2","2017-11-16 00:00:00.000000"
"9382","20171119","2017","11","19","3","2022-02-02 06:01:24.706537","2022-02-02 06:01:24.706545","2017-11-19","2","2017-11-19 00:00:00.000000"
"9383","20171102","2017","11","2","18","2022-02-02 06:01:24.708088","2022-02-02 06:01:24.708097","2017-11-02","2","2017-11-02 00:00:00.000000"
"9384","20171120","2017","11","20","17","2022-02-02 06:01:24.709894","2022-02-02 06:01:24.709917","2017-11-20","2","2017-11-20 00:00:00.000000"
"9385","20171121","2017","11","21","6","2022-02-02 06:01:24.711953","2022-02-02 06:01:24.711963","2017-11-21","2","2017-11-21 00:00:00.000000"
"9386","20171122","2017","11","22","1","2022-02-02 06:01:24.713588","2022-02-02 06:01:24.713597","2017-11-22","2","2017-11-22 00:00:00.000000"
"9387","20171123","2017","11","23","9","2022-02-02 06:01:24.715147","2022-02-02 06:01:24.715155","2017-11-23","2","2017-11-23 00:00:00.000000"
"9388","20171126","2017","11","26","8","2022-02-02 06:01:24.716716","2022-02-02 06:01:24.716725","2017-11-26","2","2017-11-26 00:00:00.000000"
"9389","20171127","2017","11","27","1","2022-02-02 06:01:24.718292","2022-02-02 06:01:24.718300","2017-11-27","2","2017-11-27 00:00:00.000000"
"9390","20171128","2017","11","28","3","2022-02-02 06:01:24.719780","2022-02-02 06:01:24.719790","2017-11-28","2","2017-11-28 00:00:00.000000"
"9391","20171129","2017","11","29","1","2022-02-02 06:01:24.721298","2022-02-02 06:01:24.721307","2017-11-29","2","2017-11-29 00:00:00.000000"
"9392","20171130","2017","11","30","13","2022-02-02 06:01:24.723111","2022-02-02 06:01:24.723119","2017-11-30","2","2017-11-30 00:00:00.000000"
"9393","20171105","2017","11","5","7","2022-02-02 06:01:24.724628","2022-02-02 06:01:24.724637","2017-11-05","2","2017-11-05 00:00:00.000000"
"9394","20171106","2017","11","6","18","2022-02-02 06:01:24.726214","2022-02-02 06:01:24.726223","2017-11-06","2","2017-11-06 00:00:00.000000"
"9395","20171107","2017","11","7","28","2022-02-02 06:01:24.728020","2022-02-02 06:01:24.728029","2017-11-07","2","2017-11-07 00:00:00.000000"
"9396","20171108","2017","11","8","32","2022-02-02 06:01:24.729604","2022-02-02 06:01:24.729613","2017-11-08","2","2017-11-08 00:00:00.000000"
"9397","20171109","2017","11","9","19","2022-02-02 06:01:24.731166","2022-02-02 06:01:24.731175","2017-11-09","2","2017-11-09 00:00:00.000000"
"9398","20171210","2017","12","10","4","2022-02-02 06:01:24.733423","2022-02-02 06:01:24.733435","2017-12-10","2","2017-12-10 00:00:00.000000"
"9399","20171211","2017","12","11","2","2022-02-02 06:01:24.735099","2022-02-02 06:01:24.735108","2017-12-11","2","2017-12-11 00:00:00.000000"
"9400","20171212","2017","12","12","12","2022-02-02 06:01:24.736625","2022-02-02 06:01:24.736634","2017-12-12","2","2017-12-12 00:00:00.000000"
"9401","20171213","2017","12","13","13","2022-02-02 06:01:24.738156","2022-02-02 06:01:24.738164","2017-12-13","2","2017-12-13 00:00:00.000000"
"9402","20171214","2017","12","14","2","2022-02-02 06:01:24.739964","2022-02-02 06:01:24.739973","2017-12-14","2","2017-12-14 00:00:00.000000"
"9403","20171217","2017","12","17","2","2022-02-02 06:01:24.741573","2022-02-02 06:01:24.741583","2017-12-17","2","2017-12-17 00:00:00.000000"
"9404","20171219","2017","12","19","3","2022-02-02 06:01:24.743113","2022-02-02 06:01:24.743123","2017-12-19","2","2017-12-19 00:00:00.000000"
"9405","20171202","2017","12","2","12","2022-02-02 06:01:24.744687","2022-02-02 06:01:24.744696","2017-12-02","2","2017-12-02 00:00:00.000000"
"9406","20171220","2017","12","20","3","2022-02-02 06:01:24.746386","2022-02-02 06:01:24.746400","2017-12-20","2","2017-12-20 00:00:00.000000"
"9407","20171221","2017","12","21","1","2022-02-02 06:01:24.748518","2022-02-02 06:01:24.748527","2017-12-21","2","2017-12-21 00:00:00.000000"
"9408","20171224","2017","12","24","1","2022-02-02 06:01:24.750156","2022-02-02 06:01:24.750166","2017-12-24","2","2017-12-24 00:00:00.000000"
"9409","20171226","2017","12","26","2","2022-02-02 06:01:24.752029","2022-02-02 06:01:24.752037","2017-12-26","2","2017-12-26 00:00:00.000000"
"9410","20171227","2017","12","27","3","2022-02-02 06:01:24.753945","2022-02-02 06:01:24.753953","2017-12-27","2","2017-12-27 00:00:00.000000"
"9411","20171228","2017","12","28","1","2022-02-02 06:01:24.755747","2022-02-02 06:01:24.755755","2017-12-28","2","2017-12-28 00:00:00.000000"
"9412","20171203","2017","12","3","3","2022-02-02 06:01:24.757326","2022-02-02 06:01:24.757335","2017-12-03","2","2017-12-03 00:00:00.000000"
"9413","20171204","2017","12","4","4","2022-02-02 06:01:24.758940","2022-02-02 06:01:24.758950","2017-12-04","2","2017-12-04 00:00:00.000000"
"9414","20171205","2017","12","5","18","2022-02-02 06:01:24.760467","2022-02-02 06:01:24.760476","2017-12-05","2","2017-12-05 00:00:00.000000"
"9415","20171206","2017","12","6","2","2022-02-02 06:01:24.761995","2022-02-02 06:01:24.762005","2017-12-06","2","2017-12-06 00:00:00.000000"
"9416","20170201","2017","2","1","10","2022-02-02 06:01:24.764506","2022-02-02 06:01:24.764517","2017-02-01","2","2017-02-01 00:00:00.000000"
"9417","20170210","2017","2","10","8","2022-02-02 06:01:24.766190","2022-02-02 06:01:24.766199","2017-02-10","2","2017-02-10 00:00:00.000000"
"9418","20170211","2017","2","11","1","2022-02-02 06:01:24.768109","2022-02-02 06:01:24.768118","2017-02-11","2","2017-02-11 00:00:00.000000"
"9419","20170212","2017","2","12","3","2022-02-02 06:01:24.769734","2022-02-02 06:01:24.769743","2017-02-12","2","2017-02-12 00:00:00.000000"
"9420","20170213","2017","2","13","6","2022-02-02 06:01:24.772095","2022-02-02 06:01:24.772107","2017-02-13","2","2017-02-13 00:00:00.000000"
"9421","20170214","2017","2","14","10","2022-02-02 06:01:24.773858","2022-02-02 06:01:24.773867","2017-02-14","2","2017-02-14 00:00:00.000000"
"9422","20170215","2017","2","15","13","2022-02-02 06:01:24.775733","2022-02-02 06:01:24.775742","2017-02-15","2","2017-02-15 00:00:00.000000"
"9423","20170216","2017","2","16","12","2022-02-02 06:01:24.777349","2022-02-02 06:01:24.777357","2017-02-16","2","2017-02-16 00:00:00.000000"
"9424","20170217","2017","2","17","1","2022-02-02 06:01:24.778989","2022-02-02 06:01:24.778998","2017-02-17","2","2017-02-17 00:00:00.000000"
"9425","20170218","2017","2","18","2","2022-02-02 06:01:24.780710","2022-02-02 06:01:24.780718","2017-02-18","2","2017-02-18 00:00:00.000000"
"9426","20170219","2017","2","19","13","2022-02-02 06:01:24.782339","2022-02-02 06:01:24.782347","2017-02-19","2","2017-02-19 00:00:00.000000"
"9427","20170202","2017","2","2","11","2022-02-02 06:01:24.783918","2022-02-02 06:01:24.783926","2017-02-02","2","2017-02-02 00:00:00.000000"
"9428","20170220","2017","2","20","10","2022-02-02 06:01:24.785823","2022-02-02 06:01:24.785832","2017-02-20","2","2017-02-20 00:00:00.000000"
"9429","20170221","2017","2","21","7","2022-02-02 06:01:24.787630","2022-02-02 06:01:24.787639","2017-02-21","2","2017-02-21 00:00:00.000000"
"9430","20170222","2017","2","22","1","2022-02-02 06:01:24.789141","2022-02-02 06:01:24.789150","2017-02-22","2","2017-02-22 00:00:00.000000"
"9431","20170223","2017","2","23","15","2022-02-02 06:01:24.790630","2022-02-02 06:01:24.790639","2017-02-23","2","2017-02-23 00:00:00.000000"
"9432","20170224","2017","2","24","3","2022-02-02 06:01:24.792387","2022-02-02 06:01:24.792396","2017-02-24","2","2017-02-24 00:00:00.000000"
"9433","20170225","2017","2","25","9","2022-02-02 06:01:24.793998","2022-02-02 06:01:24.794007","2017-02-25","2","2017-02-25 00:00:00.000000"
"9434","20170226","2017","2","26","11","2022-02-02 06:01:24.795809","2022-02-02 06:01:24.795818","2017-02-26","2","2017-02-26 00:00:00.000000"
"9435","20170227","2017","2","27","10","2022-02-02 06:01:24.797420","2022-02-02 06:01:24.797428","2017-02-27","2","2017-02-27 00:00:00.000000"
"9436","20170228","2017","2","28","19","2022-02-02 06:01:24.798978","2022-02-02 06:01:24.798986","2017-02-28","2","2017-02-28 00:00:00.000000"
"9437","20170203","2017","2","3","2","2022-02-02 06:01:24.800555","2022-02-02 06:01:24.800564","2017-02-03","2","2017-02-03 00:00:00.000000"
"9438","20170205","2017","2","5","2","2022-02-02 06:01:24.802141","2022-02-02 06:01:24.802151","2017-02-05","2","2017-02-05 00:00:00.000000"
"9439","20170206","2017","2","6","1","2022-02-02 06:01:24.803997","2022-02-02 06:01:24.804006","2017-02-06","2","2017-02-06 00:00:00.000000"
"9440","20170207","2017","2","7","37","2022-02-02 06:01:24.805535","2022-02-02 06:01:24.805543","2017-02-07","2","2017-02-07 00:00:00.000000"
"9441","20170208","2017","2","8","14","2022-02-02 06:01:24.807020","2022-02-02 06:01:24.807029","2017-02-08","2","2017-02-08 00:00:00.000000"
"9442","20170209","2017","2","9","1","2022-02-02 06:01:24.808703","2022-02-02 06:01:24.808711","2017-02-09","2","2017-02-09 00:00:00.000000"
"9443","20170301","2017","3","1","5","2022-02-02 06:01:24.811062","2022-02-02 06:01:24.811074","2017-03-01","2","2017-03-01 00:00:00.000000"
"9444","20170311","2017","3","11","1","2022-02-02 06:01:24.813036","2022-02-02 06:01:24.813048","2017-03-11","2","2017-03-11 00:00:00.000000"
"9445","20170312","2017","3","12","15","2022-02-02 06:01:24.814960","2022-02-02 06:01:24.814970","2017-03-12","2","2017-03-12 00:00:00.000000"
"9446","20170313","2017","3","13","9","2022-02-02 06:01:24.816817","2022-02-02 06:01:24.816826","2017-03-13","2","2017-03-13 00:00:00.000000"
"9447","20170314","2017","3","14","8","2022-02-02 06:01:24.818374","2022-02-02 06:01:24.818383","2017-03-14","2","2017-03-14 00:00:00.000000"
"9448","20170315","2017","3","15","2","2022-02-02 06:01:24.819969","2022-02-02 06:01:24.819979","2017-03-15","2","2017-03-15 00:00:00.000000"
"9449","20170316","2017","3","16","10","2022-02-02 06:01:24.821560","2022-02-02 06:01:24.821569","2017-03-16","2","2017-03-16 00:00:00.000000"
"9450","20170319","2017","3","19","1","2022-02-02 06:01:24.823073","2022-02-02 06:01:24.823081","2017-03-19","2","2017-03-19 00:00:00.000000"
"9451","20170302","2017","3","2","9","2022-02-02 06:01:24.824688","2022-02-02 06:01:24.824696","2017-03-02","2","2017-03-02 00:00:00.000000"
"9452","20170321","2017","3","21","2","2022-02-02 06:01:24.826364","2022-02-02 06:01:24.826373","2017-03-21","2","2017-03-21 00:00:00.000000"
"9453","20170327","2017","3","27","10","2022-02-02 06:01:24.828365","2022-02-02 06:01:24.828376","2017-03-27","2","2017-03-27 00:00:00.000000"
"9454","20170303","2017","3","3","7","2022-02-02 06:01:24.830131","2022-02-02 06:01:24.830140","2017-03-03","2","2017-03-03 00:00:00.000000"
"9455","20170330","2017","3","30","8","2022-02-02 06:01:24.832785","2022-02-02 06:01:24.832800","2017-03-30","2","2017-03-30 00:00:00.000000"
"9456","20170305","2017","3","5","17","2022-02-02 06:01:24.834561","2022-02-02 06:01:24.834571","2017-03-05","2","2017-03-05 00:00:00.000000"
"9457","20170306","2017","3","6","21","2022-02-02 06:01:24.836177","2022-02-02 06:01:24.836185","2017-03-06","2","2017-03-06 00:00:00.000000"
"9458","20170307","2017","3","7","2","2022-02-02 06:01:24.837797","2022-02-02 06:01:24.837806","2017-03-07","2","2017-03-07 00:00:00.000000"
"9459","20170308","2017","3","8","18","2022-02-02 06:01:24.839618","2022-02-02 06:01:24.839628","2017-03-08","2","2017-03-08 00:00:00.000000"
"9460","20170309","2017","3","9","3","2022-02-02 06:01:24.841214","2022-02-02 06:01:24.841222","2017-03-09","2","2017-03-09 00:00:00.000000"
"9461","20170410","2017","4","10","1","2022-02-02 06:01:24.843521","2022-02-02 06:01:24.843532","2017-04-10","2","2017-04-10 00:00:00.000000"
"9462","20170411","2017","4","11","5","2022-02-02 06:01:24.845186","2022-02-02 06:01:24.845196","2017-04-11","2","2017-04-11 00:00:00.000000"
"9463","20170412","2017","4","12","8","2022-02-02 06:01:24.846823","2022-02-02 06:01:24.846832","2017-04-12","2","2017-04-12 00:00:00.000000"
"9464","20170413","2017","4","13","10","2022-02-02 06:01:24.848377","2022-02-02 06:01:24.848386","2017-04-13","2","2017-04-13 00:00:00.000000"
"9465","20170415","2017","4","15","3","2022-02-02 06:01:24.850172","2022-02-02 06:01:24.850181","2017-04-15","2","2017-04-15 00:00:00.000000"
"9466","20170416","2017","4","16","9","2022-02-02 06:01:24.851982","2022-02-02 06:01:24.851991","2017-04-16","2","2017-04-16 00:00:00.000000"
"9467","20170418","2017","4","18","6","2022-02-02 06:01:24.853804","2022-02-02 06:01:24.853816","2017-04-18","2","2017-04-18 00:00:00.000000"
"9468","20170419","2017","4","19","2","2022-02-02 06:01:24.855706","2022-02-02 06:01:24.855716","2017-04-19","2","2017-04-19 00:00:00.000000"
"9469","20170402","2017","4","2","2","2022-02-02 06:01:24.857324","2022-02-02 06:01:24.857334","2017-04-02","2","2017-04-02 00:00:00.000000"
"9470","20170422","2017","4","22","1","2022-02-02 06:01:24.858942","2022-02-02 06:01:24.858952","2017-04-22","2","2017-04-22 00:00:00.000000"
"9471","20170423","2017","4","23","8","2022-02-02 06:01:24.860529","2022-02-02 06:01:24.860538","2017-04-23","2","2017-04-23 00:00:00.000000"
"9472","20170424","2017","4","24","3","2022-02-02 06:01:24.862911","2022-02-02 06:01:24.862926","2017-04-24","2","2017-04-24 00:00:00.000000"
"9473","20170425","2017","4","25","4","2022-02-02 06:01:24.865051","2022-02-02 06:01:24.865064","2017-04-25","2","2017-04-25 00:00:00.000000"
"9474","20170426","2017","4","26","14","2022-02-02 06:01:24.866666","2022-02-02 06:01:24.866676","2017-04-26","2","2017-04-26 00:00:00.000000"
"9475","20170403","2017","4","3","1","2022-02-02 06:01:24.868209","2022-02-02 06:01:24.868218","2017-04-03","2","2017-04-03 00:00:00.000000"
"9476","20170404","2017","4","4","11","2022-02-02 06:01:24.869773","2022-02-02 06:01:24.869781","2017-04-04","2","2017-04-04 00:00:00.000000"
"9477","20170405","2017","4","5","8","2022-02-02 06:01:24.871709","2022-02-02 06:01:24.871717","2017-04-05","2","2017-04-05 00:00:00.000000"
"9478","20170409","2017","4","9","2","2022-02-02 06:01:24.873272","2022-02-02 06:01:24.873281","2017-04-09","2","2017-04-09 00:00:00.000000"
"9479","20170501","2017","5","1","17","2022-02-02 06:01:24.875767","2022-02-02 06:01:24.875779","2017-05-01","2","2017-05-01 00:00:00.000000"
"9480","20170510","2017","5","10","4","2022-02-02 06:01:24.877428","2022-02-02 06:01:24.877437","2017-05-10","2","2017-05-10 00:00:00.000000"
"9481","20170511","2017","5","11","13","2022-02-02 06:01:24.879082","2022-02-02 06:01:24.879092","2017-05-11","2","2017-05-11 00:00:00.000000"
"9482","20170514","2017","5","14","7","2022-02-02 06:01:24.880642","2022-02-02 06:01:24.880650","2017-05-14","2","2017-05-14 00:00:00.000000"
"9483","20170515","2017","5","15","28","2022-02-02 06:01:24.882320","2022-02-02 06:01:24.882330","2017-05-15","2","2017-05-15 00:00:00.000000"
"9484","20170516","2017","5","16","24","2022-02-02 06:01:24.884176","2022-02-02 06:01:24.884185","2017-05-16","2","2017-05-16 00:00:00.000000"
"9485","20170517","2017","5","17","25","2022-02-02 06:01:24.885740","2022-02-02 06:01:24.885750","2017-05-17","2","2017-05-17 00:00:00.000000"
"9486","20170518","2017","5","18","12","2022-02-02 06:01:24.887384","2022-02-02 06:01:24.887393","2017-05-18","2","2017-05-18 00:00:00.000000"
"9487","20170502","2017","5","2","20","2022-02-02 06:01:24.888945","2022-02-02 06:01:24.888955","2017-05-02","2","2017-05-02 00:00:00.000000"
"9488","20170521","2017","5","21","14","2022-02-02 06:01:24.890551","2022-02-02 06:01:24.890560","2017-05-21","2","2017-05-21 00:00:00.000000"
"9489","20170522","2017","5","22","11","2022-02-02 06:01:24.892127","2022-02-02 06:01:24.892136","2017-05-22","2","2017-05-22 00:00:00.000000"
"9490","20170523","2017","5","23","15","2022-02-02 06:01:24.893697","2022-02-02 06:01:24.893705","2017-05-23","2","2017-05-23 00:00:00.000000"
"9491","20170524","2017","5","24","33","2022-02-02 06:01:24.895246","2022-02-02 06:01:24.895257","2017-05-24","2","2017-05-24 00:00:00.000000"
"9492","20170525","2017","5","25","42","2022-02-02 06:01:24.897624","2022-02-02 06:01:24.897637","2017-05-25","2","2017-05-25 00:00:00.000000"
"9493","20170526","2017","5","26","2","2022-02-02 06:01:24.899446","2022-02-02 06:01:24.899455","2017-05-26","2","2017-05-26 00:00:00.000000"
"9494","20170527","2017","5","27","26","2022-02-02 06:01:24.901016","2022-02-02 06:01:24.901024","2017-05-27","2","2017-05-27 00:00:00.000000"
"9495","20170528","2017","5","28","39","2022-02-02 06:01:24.902617","2022-02-02 06:01:24.902625","2017-05-28","2","2017-05-28 00:00:00.000000"
"9496","20170529","2017","5","29","13","2022-02-02 06:01:24.904289","2022-02-02 06:01:24.904297","2017-05-29","2","2017-05-29 00:00:00.000000"
"9497","20170503","2017","5","3","9","2022-02-02 06:01:24.905843","2022-02-02 06:01:24.905851","2017-05-03","2","2017-05-03 00:00:00.000000"
"9498","20170530","2017","5","30","11","2022-02-02 06:01:24.907684","2022-02-02 06:01:24.907693","2017-05-30","2","2017-05-30 00:00:00.000000"
"9499","20170531","2017","5","31","10","2022-02-02 06:01:24.909220","2022-02-02 06:01:24.909229","2017-05-31","2","2017-05-31 00:00:00.000000"
"9500","20170504","2017","5","4","8","2022-02-02 06:01:24.910796","2022-02-02 06:01:24.910804","2017-05-04","2","2017-05-04 00:00:00.000000"
"9501","20170506","2017","5","6","2","2022-02-02 06:01:24.912615","2022-02-02 06:01:24.912623","2017-05-06","2","2017-05-06 00:00:00.000000"
"9502","20170507","2017","5","7","6","2022-02-02 06:01:24.914217","2022-02-02 06:01:24.914225","2017-05-07","2","2017-05-07 00:00:00.000000"
"9503","20170509","2017","5","9","4","2022-02-02 06:01:24.916065","2022-02-02 06:01:24.916073","2017-05-09","2","2017-05-09 00:00:00.000000"
"9504","20170601","2017","6","1","1","2022-02-02 06:01:24.918310","2022-02-02 06:01:24.918321","2017-06-01","2","2017-06-01 00:00:00.000000"
"9505","20170611","2017","6","11","10","2022-02-02 06:01:24.920175","2022-02-02 06:01:24.920184","2017-06-11","2","2017-06-11 00:00:00.000000"
"9506","20170612","2017","6","12","19","2022-02-02 06:01:24.922045","2022-02-02 06:01:24.922057","2017-06-12","2","2017-06-12 00:00:00.000000"
"9507","20170613","2017","6","13","1","2022-02-02 06:01:24.924328","2022-02-02 06:01:24.924339","2017-06-13","2","2017-06-13 00:00:00.000000"
"9508","20170614","2017","6","14","25","2022-02-02 06:01:24.926098","2022-02-02 06:01:24.926108","2017-06-14","2","2017-06-14 00:00:00.000000"
"9509","20170615","2017","6","15","23","2022-02-02 06:01:24.927991","2022-02-02 06:01:24.928000","2017-06-15","2","2017-06-15 00:00:00.000000"
"9510","20170616","2017","6","16","10","2022-02-02 06:01:24.929651","2022-02-02 06:01:24.929660","2017-06-16","2","2017-06-16 00:00:00.000000"
"9511","20170618","2017","6","18","12","2022-02-02 06:01:24.931249","2022-02-02 06:01:24.931259","2017-06-18","2","2017-06-18 00:00:00.000000"
"9512","20170619","2017","6","19","12","2022-02-02 06:01:24.932844","2022-02-02 06:01:24.932853","2017-06-19","2","2017-06-19 00:00:00.000000"
"9513","20170602","2017","6","2","9","2022-02-02 06:01:24.934386","2022-02-02 06:01:24.934394","2017-06-02","2","2017-06-02 00:00:00.000000"
"9514","20170620","2017","6","20","5","2022-02-02 06:01:24.935995","2022-02-02 06:01:24.936003","2017-06-20","2","2017-06-20 00:00:00.000000"
"9515","20170621","2017","6","21","12","2022-02-02 06:01:24.937681","2022-02-02 06:01:24.937689","2017-06-21","2","2017-06-21 00:00:00.000000"
"9516","20170622","2017","6","22","29","2022-02-02 06:01:24.939202","2022-02-02 06:01:24.939211","2017-06-22","2","2017-06-22 00:00:00.000000"
"9517","20170604","2017","6","4","8","2022-02-02 06:01:24.940814","2022-02-02 06:01:24.940823","2017-06-04","2","2017-06-04 00:00:00.000000"
"9518","20170605","2017","6","5","7","2022-02-02 06:01:24.942376","2022-02-02 06:01:24.942385","2017-06-05","2","2017-06-05 00:00:00.000000"
"9519","20170606","2017","6","6","25","2022-02-02 06:01:24.944173","2022-02-02 06:01:24.944181","2017-06-06","2","2017-06-06 00:00:00.000000"
"9520","20170607","2017","6","7","3","2022-02-02 06:01:24.945730","2022-02-02 06:01:24.945739","2017-06-07","2","2017-06-07 00:00:00.000000"
"9521","20170608","2017","6","8","33","2022-02-02 06:01:24.947274","2022-02-02 06:01:24.947282","2017-06-08","2","2017-06-08 00:00:00.000000"
"9522","20170710","2017","7","10","7","2022-02-02 06:01:24.949679","2022-02-02 06:01:24.949689","2017-07-10","2","2017-07-10 00:00:00.000000"
"9523","20170712","2017","7","12","7","2022-02-02 06:01:24.951277","2022-02-02 06:01:24.951286","2017-07-12","2","2017-07-12 00:00:00.000000"
"9524","20170713","2017","7","13","7","2022-02-02 06:01:24.952796","2022-02-02 06:01:24.952805","2017-07-13","2","2017-07-13 00:00:00.000000"
"9525","20170716","2017","7","16","2","2022-02-02 06:01:24.954396","2022-02-02 06:01:24.954406","2017-07-16","2","2017-07-16 00:00:00.000000"
"9526","20170718","2017","7","18","16","2022-02-02 06:01:24.955964","2022-02-02 06:01:24.955973","2017-07-18","2","2017-07-18 00:00:00.000000"
"9527","20170719","2017","7","19","2","2022-02-02 06:01:24.957495","2022-02-02 06:01:24.957503","2017-07-19","2","2017-07-19 00:00:00.000000"
"9528","20170720","2017","7","20","13","2022-02-02 06:01:24.959068","2022-02-02 06:01:24.959077","2017-07-20","2","2017-07-20 00:00:00.000000"
"9529","20170723","2017","7","23","8","2022-02-02 06:01:24.960652","2022-02-02 06:01:24.960661","2017-07-23","2","2017-07-23 00:00:00.000000"
"9530","20170724","2017","7","24","2","2022-02-02 06:01:24.962207","2022-02-02 06:01:24.962219","2017-07-24","2","2017-07-24 00:00:00.000000"
"9531","20170726","2017","7","26","3","2022-02-02 06:01:24.964887","2022-02-02 06:01:24.964904","2017-07-26","2","2017-07-26 00:00:00.000000"
"9532","20170727","2017","7","27","3","2022-02-02 06:01:24.966609","2022-02-02 06:01:24.966619","2017-07-27","2","2017-07-27 00:00:00.000000"
"9533","20170703","2017","7","3","26","2022-02-02 06:01:24.968173","2022-02-02 06:01:24.968182","2017-07-03","2","2017-07-03 00:00:00.000000"
"9534","20170731","2017","7","31","16","2022-02-02 06:01:24.969703","2022-02-02 06:01:24.969712","2017-07-31","2","2017-07-31 00:00:00.000000"
"9535","20170704","2017","7","4","19","2022-02-02 06:01:24.971322","2022-02-02 06:01:24.971331","2017-07-04","2","2017-07-04 00:00:00.000000"
"9536","20170705","2017","7","5","1","2022-02-02 06:01:24.978453","2022-02-02 06:01:24.978466","2017-07-05","2","2017-07-05 00:00:00.000000"
"9537","20170706","2017","7","6","13","2022-02-02 06:01:24.980690","2022-02-02 06:01:24.980700","2017-07-06","2","2017-07-06 00:00:00.000000"
"9538","20170801","2017","8","1","5","2022-02-02 06:01:24.983666","2022-02-02 06:01:24.983695","2017-08-01","2","2017-08-01 00:00:00.000000"
"9539","20170810","2017","8","10","3","2022-02-02 06:01:24.985735","2022-02-02 06:01:24.985746","2017-08-10","2","2017-08-10 00:00:00.000000"
"9540","20170812","2017","8","12","2","2022-02-02 06:01:24.987617","2022-02-02 06:01:24.987626","2017-08-12","2","2017-08-12 00:00:00.000000"
"9541","20170813","2017","8","13","3","2022-02-02 06:01:24.989264","2022-02-02 06:01:24.989274","2017-08-13","2","2017-08-13 00:00:00.000000"
"9542","20170816","2017","8","16","18","2022-02-02 06:01:24.990856","2022-02-02 06:01:24.990865","2017-08-16","2","2017-08-16 00:00:00.000000"
